[4328, 1096, 13534, 444, 2890, 390, 599, 845, 7529, 635, 9163]
[6336, 429, 11720, 1053, 1849, 421, 8654, 1164, 3854, 233, 3457]
[2157, 74, 2127, 805, 9, 190, 5358, 193, 14017, 1122, 9316]
[1822, 1080, 10072, 1142, 6185, 1111, 2529, 269, 9511, 597, 12265]
[9034, 65, 3719, 1296, 13735, 589, 2479, 844, 9009, 65, 14912]
[14208, 1226, 13062, 136, 12832, 853, 2547, 1278, 1043, 511, 9507]
[12236, 429, 7708, 595, 1331, 530, 2374, 470, 5447, 925, 1483]
[3044, 591, 13394, 180, 4126, 78, 3526, 1164, 4126, 1123, 2146]
[14816, 1340, 10046, 319, 7600, 1122, 6591, 565, 4188, 508, 6600]
[583, 684, 470, 42, 9905, 1138, 13088, 277, 12582, 791, 10630]
[5071, 180, 198, 425, 2407, 583, 5247, 1147, 11032, 298, 14338]
[3588, 53, 1483, 848, 2950, 295, 11152, 1040, 3334, 859, 7787]
[10198, 333, 6059, 1218, 7490, 1245, 6768, 1164, 610, 421, 6768]
[8859, 421, 6587, 579, 11693, 1273, 14086, 579, 11693, 895, 10394]
[2586, 838, 8654, 990, 8917, 721, 8269, 86, 5479, 1138, 14764]
[11886, 233, 1810, 352, 9013, 978, 10017, 78, 7285, 354, 10310]
[6891, 296, 905, 792, 6571, 890, 6727, 792, 2983, 814, 480]
[1666, 74, 6780, 805, 7029, 565, 6083, 508, 14559, 1122, 13031]
[4068, 861, 7913, 136, 14844, 1111, 4395, 269, 499, 597, 4621]
[10861, 65, 10478, 751, 9880, 1142, 11298, 624, 5532, 1122, 12619]
[13575, 296, 10243, 450, 7218, 1226, 11480, 1296, 9839, 565, 4188]
[6381, 136, 12104, 1111, 14875, 902, 3325, 35, 6005, 5, 4207]
[733, 814, 10709, 421, 14578, 1168, 14530, 751, 12658, 1122, 10575]
[13444, 734, 2408, 1244, 5918, 877, 14212, 118, 4166, 877, 14212]
[12268, 721, 9781, 86, 690, 875, 5069, 624, 8219, 565, 4188]
[9267, 1096, 5590, 1164, 4279, 1044, 4358, 1147, 6060, 588, 6184]
[12317, 995, 11690, 52, 9391, 327, 7164, 1291, 5241, 1168, 10770]
[5292, 542, 5296, 213, 8927, 53, 6856, 1164, 7417, 78, 4037]
[8933, 30, 1937, 814, 10254, 1058, 10678, 1226, 3650, 751, 12901]
[14220, 296, 10243, 1207, 8266, 345, 4727, 1093, 5675, 565, 4415]
[3129, 514, 12223, 721, 9781, 86, 10209, 136, 10372, 624, 233]
[2619, 394, 14898, 475, 14778, 326, 8650, 1259, 2420, 248, 8650]
[11008, 1147, 13605, 143, 1621, 1122, 14260, 1122, 2937, 143, 8735]
[2824, 600, 2313, 872, 11811, 385, 3325, 35, 4714, 52, 2304]
[1125, 190, 9863, 1328, 8508, 64, 7587, 1142, 9687, 853, 4343]
[4952, 368, 11054, 384, 3114, 45, 986, 814, 8534, 242, 2327]
[9412, 136, 2461, 520, 7694, 384, 12104, 1111, 13651, 269, 6589]
[13490, 1138, 13088, 277, 9513, 76, 13628, 1242, 12415, 890, 12795]
[9026, 1014, 11860, 136, 65, 853, 10613, 684, 4943, 42, 1012]
[10464, 887, 6547, 246, 13922, 381, 7555, 665, 5529, 381, 7555]
[12604, 1123, 14603, 385, 3325, 35, 5590, 261, 11507, 577, 12223]
[960, 1279, 14499, 1113, 2136, 168, 8074, 176, 9926, 168, 7157]
[6892, 589, 7777, 1296, 11822, 1142, 65, 1014, 3181, 844, 7374]
[3386, 648, 5920, 751, 14465, 1122, 8487, 1226, 2441, 1171, 7297]
[10251, 1142, 6846, 624, 2781, 925, 395, 56, 3325, 35, 11238]
[8211, 1275, 479, 844, 1159, 648, 3066, 136, 7645, 1111, 7356]
[348, 160, 13263, 62, 10789, 495, 7979, 624, 3319, 1138, 13088]
[9163, 52, 7910, 723, 4680, 864, 12364, 166, 12860, 1156, 13376]
[13757, 421, 2502, 1147, 7593, 738, 1865, 935, 6288, 1180, 14514]
[3286, 565, 7585, 508, 6136, 542, 14721, 326, 5037, 168, 2384]
[2375, 53, 5590, 1164, 13163, 421, 3064, 990, 10233, 537, 10710]
[6380, 387, 7555, 665, 8412, 387, 4746, 665, 9984, 192, 2119]
[8869, 565, 14398, 508, 3047, 1053, 8473, 832, 12223, 349, 1356]
[10970, 280, 14772, 355, 8800, 991, 1556, 1168, 6926, 495, 4208]
[6963, 1180, 14514, 85, 7529, 786, 7043, 421, 13162, 1164, 11690]
[1952, 429, 14423, 589, 11352, 1177, 9501, 1122, 5452, 462, 3412]
[1513, 600, 2313, 872, 12084, 1079, 7164, 635, 14933, 425, 5912]
[1049, 387, 6547, 246, 9959, 387, 6547, 246, 1082, 8, 8411]
[11088, 799, 14491, 1108, 14267, 366, 8235, 926, 12047, 242, 2327]
[13682, 1226, 4994, 1201, 10681, 355, 4625, 935, 733, 1180, 10059]
[3940, 973, 5872, 875, 1650, 624, 13403, 368, 7592, 384, 4368]
[5349, 1088, 11005, 745, 12772, 751, 2075, 1142, 13388, 1111, 1261]
[12821, 1164, 11824, 479, 9342, 35, 11690, 52, 1071, 316, 13103]
[12689, 402, 13055, 1273, 11956, 579, 9495, 1273, 1830, 1164, 2221]
[11245, 144, 8937, 76, 7196, 330, 5358, 3, 5723, 1053, 8621]
[11151, 909, 2264, 421, 12168, 425, 4073, 583, 12168, 332, 3031]
[4800, 1147, 1122, 74, 1086, 805, 7995, 925, 9688, 1168, 666]
[5135, 421, 6856, 1164, 1906, 421, 6856, 85, 7813, 635, 10980]
[8552, 387, 4746, 83, 740, 1244, 12995, 880, 7515, 118, 9668]
[9049, 565, 4, 508, 1115, 298, 3014, 12, 398, 74, 1086]
[1202, 180, 7106, 56, 3325, 35, 6885, 788, 7900, 589, 10714]
[10971, 751, 5651, 589, 9747, 1296, 3052, 1278, 7455, 1226, 5172]
[8335, 1096, 5590, 1164, 2240, 233, 5590, 628, 10939, 1153, 13679]
[12656, 508, 5439, 595, 2344, 193, 10763, 595, 1470, 470, 4361]
[12734, 160, 2754, 62, 1516, 721, 9781, 86, 9969, 721, 8269]
[14155, 62, 10962, 721, 9781, 86, 8721, 64, 584, 516, 4643]
[5410, 421, 7940, 1164, 5524, 832, 12223, 326, 1362, 712, 4701]
[6975, 1138, 13088, 277, 1773, 791, 2165, 1226, 4023, 751, 12862]
[9929, 54, 13447, 1164, 4445, 577, 12223, 326, 1065, 712, 2577]
[3535, 1296, 6000, 368, 11251, 1263, 14032, 1122, 8522, 589, 13492]
[5309, 1142, 12832, 1111, 7275, 459, 6064, 968, 11431, 459, 6064]
[11774, 619, 5194, 329, 13582, 248, 13694, 1259, 2514, 345, 5763]
[3005, 684, 470, 42, 13632, 516, 12154, 1004, 1253, 58, 4643]
[12376, 1255, 3325, 35, 9539, 5, 4207, 826, 13538, 52, 3171]
[11872, 721, 8269, 86, 11464, 721, 8269, 86, 4671, 1147, 12396]
[14163, 1263, 6011, 1226, 10100, 1334, 14326, 1257, 11450, 902, 3325]
[7107, 316, 8190, 725, 3942, 387, 2119, 106, 7515, 199, 1082]
[11043, 421, 12408, 421, 1055, 1164, 12125, 910, 2744, 1079, 330]
[9467, 1144, 4584, 76, 4979, 356, 13694, 1259, 10266, 341, 7628]
[7814, 1226, 5588, 844, 5976, 62, 12357, 1177, 5957, 973, 5713]
[7470, 184, 1303, 600, 2313, 872, 2301, 890, 13346, 1207, 12927]
[13843, 53, 12937, 1164, 12261, 1123, 12937, 1164, 13448, 242, 2414]
[9091, 1142, 12513, 624, 12842, 511, 12471, 1296, 5674, 180, 198]
[12071, 875, 11194, 520, 12077, 968, 14852, 970, 5241, 85, 7564]
[4824, 384, 7452, 520, 12944, 384, 2849, 520, 12409, 384, 14638]
[4236, 892, 8700, 429, 7911, 727, 733, 1180, 13494, 1164, 4186]
[14029, 71, 5022, 653, 612, 71, 9251, 543, 612, 314, 6634]
[8545, 180, 3795, 910, 5761, 37, 14480, 1164, 5761, 421, 5590]
[14565, 421, 1483, 1164, 2216, 421, 14306, 1164, 14325, 1164, 13085]
[3292, 680, 3405, 1111, 7332, 1296, 4834, 143, 5740, 143, 1242]
[5457, 294, 14404, 268, 12170, 516, 10479, 93, 3409, 516, 3950]
[9971, 143, 14348, 595, 13001, 3, 10844, 595, 5358, 470, 4531]
[5674, 143, 13222, 565, 4415, 508, 7103, 650, 7346, 702, 3040]
[1611, 648, 7149, 856, 1611, 648, 14476, 844, 7779, 65, 10757]
[14441, 1275, 11668, 382, 9059, 589, 8617, 1096, 10980, 85, 12714]
[9640, 1226, 13391, 625, 12950, 565, 9841, 745, 10747, 902, 3325]
[2194, 316, 10767, 352, 9700, 978, 12462, 421, 184, 1168, 11879]
[1134, 637, 3325, 35, 4783, 845, 3340, 49, 8593, 376, 7524]
[12284, 856, 11586, 65, 4315, 856, 3386, 1122, 11756, 1122, 3071]
[2956, 588, 9332, 606, 4801, 1340, 13566, 1096, 5213, 85, 7564]
[10981, 748, 10980, 52, 3171, 376, 3340, 858, 2194, 316, 10767]
[13627, 336, 6905, 200, 7725, 1171, 774, 89, 3822, 1096, 5590]
[7491, 346, 3325, 35, 6560, 52, 1071, 316, 12084, 52, 6608]
[13705, 52, 1071, 316, 7217, 59, 1877, 562, 8053, 1168, 2762]
[13835, 37, 13758, 948, 5590, 1164, 4713, 721, 9781, 86, 10366]
[9938, 692, 8577, 1180, 6404, 352, 8317, 978, 6856, 845, 3340]
[6849, 875, 5910, 1111, 9825, 1296, 2504, 875, 8336, 624, 3327]
[8747, 93, 12956, 330, 8034, 3, 3643, 180, 4955, 1164, 5323]
[7064, 53, 2744, 52, 2194, 316, 2744, 52, 10869, 316, 6836]
[3949, 1147, 8174, 53, 5330, 85, 1147, 49, 7107, 376, 14865]
[81, 384, 2849, 624, 13187, 1138, 13088, 277, 8320, 791, 9309]
[5409, 516, 11834, 93, 4323, 516, 11834, 93, 14703, 721, 8269]
[14634, 386, 9736, 1142, 12423, 624, 1215, 1142, 1656, 520, 14674]
[3549, 1008, 8719, 204, 7541, 565, 6872, 508, 3047, 875, 12349]
[13560, 381, 6547, 665, 7605, 387, 7555, 665, 3577, 192, 7555]
[2622, 1096, 6256, 721, 9781, 86, 11413, 1182, 1314, 1032, 6707]
[9282, 53, 5590, 1164, 10551, 37, 8598, 910, 4067, 965, 13163]
[11779, 666, 13776, 296, 905, 450, 5270, 241, 8025, 160, 8759]
[6479, 600, 2313, 872, 11805, 508, 14802, 588, 4832, 1164, 8291]
[10164, 887, 7555, 246, 1049, 381, 6547, 665, 8262, 887, 2119]
[12416, 751, 1778, 1074, 8393, 1149, 5405, 1142, 3729, 1111, 5671]
[10266, 637, 3325, 35, 485, 1164, 8815, 421, 8939, 1164, 859]
[984, 577, 12223, 1158, 5590, 1164, 12137, 1058, 5998, 1142, 6007]
[11855, 160, 2565, 648, 8707, 1096, 14933, 909, 13934, 1147, 8284]
[13443, 421, 1034, 78, 1483, 261, 7219, 421, 1483, 354, 12147]
[9268, 565, 4, 508, 5306, 1122, 4521, 143, 10181, 875, 12546]
[9772, 721, 9781, 86, 4859, 1142, 12306, 624, 11945, 1226, 14021]
[5072, 352, 13812, 978, 6836, 52, 2304, 316, 10996, 1215, 14199]
[5158, 875, 13929, 853, 398, 516, 6621, 93, 8897, 565, 4415]
[11388, 565, 13116, 508, 7226, 565, 4415, 508, 7058, 892, 7330]
[7879, 588, 6184, 549, 10780, 1226, 12221, 751, 9835, 1278, 5409]
[8564, 838, 3064, 1164, 9435, 133, 4747, 340, 6184, 1147, 2148]
[1271, 421, 14389, 1164, 2677, 421, 14389, 1128, 915, 916, 7820]
[6036, 143, 12499, 1340, 12073, 1296, 3785, 875, 553, 1111, 5142]
[2297, 606, 6492, 34, 11712, 1282, 10980, 1079, 14822, 635, 3708]
[4868, 947, 1708, 1338, 7679, 1058, 5580, 721, 8269, 86, 1386]
[10763, 565, 7348, 189, 6083, 508, 2325, 875, 1719, 624, 10392]
[10768, 53, 12937, 648, 10020, 1096, 7221, 1164, 6470, 1164, 7477]
[10783, 875, 9726, 853, 8678, 875, 11368, 624, 9383, 74, 3923]
[10027, 923, 1444, 104, 8589, 637, 3325, 35, 11238, 845, 13591]
[2018, 368, 8602, 1263, 14882, 1142, 3729, 624, 7476, 1340, 5942]
[9112, 200, 7489, 935, 14926, 801, 3798, 204, 9855, 1142, 7176]
[4953, 832, 12223, 326, 1065, 712, 2577, 326, 14718, 712, 6464]
[6096, 751, 5080, 1122, 9922, 1226, 5506, 844, 12231, 62, 9623]
[9528, 143, 12092, 1226, 7532, 748, 6856, 444, 2890, 390, 2331]
[4529, 460, 819, 12, 13539, 973, 14271, 484, 1470, 472, 4490]
[1786, 1088, 1214, 745, 3757, 136, 5910, 1111, 3841, 1080, 12269]
[2539, 951, 8181, 1296, 10377, 74, 14439, 805, 5479, 330, 637]
[11749, 1096, 8645, 52, 6608, 316, 5809, 910, 12947, 1128, 13694]
[12439, 442, 12392, 892, 5689, 429, 4922, 204, 1503, 1008, 9574]
[2437, 421, 5027, 52, 13687, 316, 10980, 845, 7564, 786, 4688]
[6061, 1259, 634, 838, 8067, 1164, 634, 425, 448, 583, 11549]
[10409, 684, 470, 933, 2753, 1123, 12937, 1164, 14714, 421, 12937]
[1557, 565, 13116, 508, 2154, 591, 11360, 1142, 9134, 624, 4177]
[13923, 600, 2313, 872, 7719, 890, 3534, 1207, 3797, 421, 11333]
[11765, 104, 2787, 242, 1937, 871, 1399, 721, 8269, 86, 2450]
[9168, 1044, 10876, 421, 6856, 1164, 14458, 1164, 3299, 961, 3936]
[7799, 516, 12595, 93, 12646, 516, 5465, 93, 11556, 721, 9781]
[11768, 45, 9034, 65, 12495, 1096, 12764, 306, 3325, 35, 6885]
[13661, 93, 8757, 684, 4943, 42, 4343, 1122, 7029, 1142, 4601]
[6763, 1142, 10959, 1111, 7833, 136, 1161, 1111, 5873, 1201, 1427]
[13963, 699, 12040, 1245, 13963, 910, 13985, 845, 6354, 635, 2696]
[5966, 381, 4746, 83, 13793, 796, 4746, 665, 2020, 381, 4746]
[519, 721, 8269, 86, 7862, 74, 13892, 805, 8976, 53, 5590]
[1626, 1147, 5457, 1053, 1626, 346, 3325, 35, 485, 1092, 7871]
[3231, 1096, 10980, 85, 7164, 786, 14726, 5, 4207, 826, 11690]
[12240, 1122, 3083, 1122, 6338, 565, 6083, 508, 6881, 143, 13334]
[2932, 908, 13281, 790, 6747, 1125, 2932, 568, 6747, 754, 13281]
[5771, 180, 4113, 1011, 3605, 282, 3325, 35, 7746, 1, 3325]
[1511, 543, 12194, 665, 13251, 1013, 14162, 665, 13690, 887, 4518]
[2990, 814, 5971, 421, 9967, 514, 12223, 721, 8269, 86, 8940]
[7957, 265, 13934, 1062, 1289, 421, 14933, 1218, 6890, 333, 424]
[6819, 93, 5782, 565, 6083, 508, 4502, 684, 4943, 42, 14201]
[47, 721, 9781, 86, 241, 946, 3325, 35, 13265, 1327, 733]
[3387, 180, 3284, 788, 14879, 1138, 14764, 254, 7703, 169, 14764]
[6348, 1004, 13996, 93, 5834, 1226, 12722, 702, 13680, 565, 9035]
[3181, 856, 13624, 65, 3181, 844, 2000, 65, 10232, 856, 7221]
[12222, 275, 7520, 633, 6605, 1284, 733, 814, 1037, 296, 10243]
[3445, 814, 12626, 360, 3325, 35, 5688, 85, 7529, 1291, 9163]
[5301, 751, 5607, 498, 8393, 1045, 5847, 1320, 8500, 208, 6537]
[11922, 717, 14152, 1201, 11917, 89, 5685, 751, 8395, 1122, 13721]
[5021, 535, 8818, 78, 1731, 52, 2403, 316, 6256, 59, 10123]
[4664, 565, 10241, 508, 13642, 892, 12050, 429, 10883, 137, 5760]
[3167, 1122, 10099, 104, 1256, 1058, 7269, 516, 7351, 93, 11916]
[3824, 333, 10977, 429, 9153, 721, 8269, 86, 4088, 461, 12000]
[8157, 296, 5930, 450, 3829, 875, 10217, 1014, 10071, 336, 1266]
[6655, 624, 260, 143, 4085, 1142, 10485, 1111, 3315, 1296, 11735]
[8414, 1296, 8021, 1340, 10582, 136, 13169, 1111, 9734, 1296, 9298]
[3922, 74, 5383, 442, 4513, 74, 11326, 805, 579, 875, 10193]
[10410, 892, 12230, 429, 185, 271, 4384, 1053, 8489, 1147, 2284]
[14766, 1142, 1656, 624, 41, 368, 6758, 384, 1575, 520, 2051]
[6982, 54, 1292, 354, 12584, 78, 1292, 1147, 10783, 516, 4643]
[9969, 516, 8101, 1248, 1980, 1023, 2801, 654, 1280, 565, 4188]
[4167, 748, 6856, 1164, 2502, 421, 6856, 522, 13946, 356, 7074]
[541, 721, 8269, 86, 6068, 516, 1209, 93, 8354, 589, 12073]
[7058, 565, 4, 508, 5613, 721, 9781, 86, 3284, 788, 3785]
[4350, 53, 5590, 261, 13691, 1255, 3325, 35, 11608, 52, 1071]
[4387, 1142, 14154, 624, 12978, 565, 9035, 508, 6321, 1122, 7707]
[5042, 1, 3325, 35, 11238, 52, 5239, 600, 2313, 872, 658]
[13896, 1174, 7582, 1132, 13457, 518, 5136, 1227, 11839, 600, 2313]
[8339, 394, 14898, 475, 6033, 394, 14898, 475, 12975, 394, 14898]
[2843, 488, 12223, 349, 1356, 303, 5574, 494, 11357, 30, 2990]
[3749, 519, 10527, 398, 14630, 160, 3802, 62, 14630, 319, 8170]
[13742, 1226, 2217, 870, 7593, 180, 2502, 1147, 1583, 1226, 10244]
[2718, 298, 1674, 12, 8991, 589, 1261, 1296, 4950, 1142, 7701]
[6285, 508, 13702, 971, 6946, 136, 13169, 624, 5091, 875, 4887]
[7494, 421, 6949, 52, 1904, 905, 9554, 231, 13591, 1291, 6417]
[9167, 1142, 6392, 624, 9067, 875, 1986, 624, 8757, 684, 4943]
[11034, 1123, 2146, 354, 8691, 425, 7578, 583, 6527, 421, 2146]
[890, 1279, 7216, 854, 5806, 277, 11245, 1173, 13133, 744, 11767]
[3866, 1142, 7701, 1111, 8414, 856, 2754, 648, 9387, 1334, 14326]
[5973, 1088, 947, 745, 10714, 1096, 10767, 910, 11058, 52, 1071]
[9281, 844, 7374, 65, 2389, 1296, 14466, 396, 8018, 136, 5938]
[5774, 935, 6963, 648, 2134, 748, 3457, 52, 9391, 327, 13591]
[9322, 136, 3198, 1111, 3306, 1296, 926, 104, 6796, 700, 11555]
[8536, 387, 4746, 246, 7857, 192, 4746, 106, 14212, 793, 9709]
[11113, 192, 6547, 665, 3241, 983, 12593, 381, 7555, 665, 11958]
[7494, 721, 8269, 86, 6062, 1201, 11457, 1122, 13886, 1122, 2752]
[2739, 368, 13056, 384, 2849, 1111, 7303, 1241, 4877, 544, 13118]
[14302, 1142, 10808, 624, 9261, 143, 14705, 143, 4695, 1122, 2006]
[6239, 887, 3927, 778, 5916, 993, 14491, 726, 10340, 178, 1425]
[9438, 565, 6872, 508, 6831, 565, 8465, 465, 10962, 136, 6740]
[640, 381, 2119, 246, 9443, 381, 4746, 246, 13775, 192, 7555]
[2044, 751, 14529, 1142, 11416, 624, 11164, 727, 6963, 1180, 10759]
[10353, 910, 13138, 425, 2407, 583, 13675, 421, 452, 184, 13540]
[11684, 565, 4415, 508, 3960, 565, 4415, 508, 1372, 565, 4415]
[14935, 336, 2006, 200, 1758, 1321, 12260, 571, 4158, 1088, 947]
[7582, 27, 10575, 1053, 969, 1028, 3334, 859, 2158, 832, 12223]
[6422, 624, 2801, 516, 7181, 93, 12248, 516, 4429, 93, 4932]
[180, 1321, 10911, 589, 9353, 160, 7779, 648, 8808, 751, 5405]
[282, 751, 10811, 1138, 14764, 277, 13877, 1170, 8988, 50, 8937]
[8459, 892, 3422, 429, 1540, 589, 7347, 1321, 9610, 53, 6856]
[7013, 853, 8483, 298, 1674, 12, 12152, 311, 6438, 721, 9781]
[12938, 1218, 5744, 333, 6856, 648, 7441, 1088, 6564, 745, 13989]
[12456, 1138, 13088, 277, 9513, 76, 3150, 654, 14063, 1226, 1758]
[13496, 844, 12231, 65, 5262, 751, 4797, 1053, 12362, 1147, 7228]
[14060, 14, 5590, 1164, 9968, 37, 7059, 579, 13678, 622, 10986]
[1936, 280, 2296, 355, 457, 844, 10683, 65, 10020, 136, 13290]
[14396, 184, 263, 1168, 14355, 902, 3325, 35, 6005, 845, 7529]
[13301, 429, 11264, 1138, 13088, 277, 13716, 144, 4559, 809, 11623]
[8828, 358, 7008, 754, 4877, 304, 13694, 898, 1639, 601, 3325]
[2471, 670, 10324, 1286, 13196, 1226, 13689, 856, 2754, 648, 9165]
[13451, 461, 9155, 1096, 11690, 536, 3063, 12, 1914, 1142, 11298]
[2319, 372, 2575, 600, 2313, 872, 11355, 579, 5032, 622, 1756]
[3093, 421, 7221, 52, 2403, 316, 13534, 845, 7564, 635, 6809]
[14245, 1011, 5053, 910, 4496, 1164, 8002, 1168, 3650, 751, 2204]
[457, 1334, 11411, 648, 11934, 160, 7374, 648, 4051, 748, 5241]
[6978, 242, 7963, 890, 10243, 1207, 9068, 318, 3325, 721, 8269]
[4566, 1275, 11519, 751, 3419, 1142, 4760, 624, 14055, 721, 8269]
[10517, 54, 12554, 579, 4968, 622, 523, 895, 7398, 537, 4564]
[3757, 410, 9454, 136, 5867, 1111, 665, 136, 12832, 1014, 503]
[8875, 1201, 11207, 1142, 12381, 624, 582, 180, 6307, 1147, 582]
[4558, 402, 10710, 322, 1942, 298, 8113, 460, 5589, 12, 10828]
[6681, 751, 6399, 1142, 10865, 624, 14033, 684, 470, 42, 8794]
[14000, 565, 14398, 508, 4061, 104, 2787, 1039, 14561, 1058, 3319]
[2699, 93, 3271, 368, 3966, 384, 12451, 520, 6409, 384, 2318]
[1630, 136, 1341, 1111, 10889, 477, 9424, 280, 12846, 355, 7919]
[11295, 589, 2842, 856, 2754, 648, 1443, 410, 3152, 1096, 5590]
[11394, 887, 2119, 246, 2736, 381, 6547, 665, 6467, 387, 2119]
[3862, 1088, 947, 745, 1283, 136, 3198, 624, 10608, 143, 2839]
[9875, 751, 13513, 565, 14398, 508, 14602, 589, 14232, 751, 1299]
[12795, 1207, 131, 296, 905, 1207, 6978, 296, 13346, 1207, 11711]
[11375, 93, 12859, 330, 6981, 193, 9479, 1053, 9822, 832, 12223]
[10377, 355, 5615, 1088, 1214, 745, 4835, 751, 396, 1053, 360]
[8904, 1142, 5218, 1111, 4407, 1080, 5570, 302, 11668, 495, 12349]
[13032, 1263, 10727, 324, 11406, 844, 11117, 65, 14149, 844, 8096]
[13671, 143, 11182, 1122, 516, 1122, 1638, 456, 12357, 856, 11411]
[12016, 910, 2484, 421, 12792, 579, 14264, 1273, 14214, 354, 10353]
[9016, 619, 10158, 329, 5156, 1267, 6526, 1103, 10029, 345, 13133]
[12187, 600, 2313, 872, 5818, 910, 7220, 910, 5096, 1128, 915]
[2999, 1296, 1757, 1340, 6989, 1201, 9607, 1142, 14065, 624, 4070]
[5651, 440, 10619, 1278, 5344, 440, 8995, 589, 11241, 269, 5759]
[6198, 387, 4746, 665, 4166, 887, 6547, 246, 510, 887, 7555]
[8312, 1164, 10146, 242, 11746, 30, 2428, 386, 7132, 104, 10732]
[5859, 565, 14398, 508, 4042, 565, 7585, 508, 12532, 892, 5903]
[6362, 1008, 7167, 565, 4649, 508, 5634, 1198, 1661, 60, 5681]
[6531, 381, 2119, 246, 2161, 387, 6547, 665, 4756, 887, 2119]
[3895, 573, 8334, 751, 5203, 1226, 8334, 751, 13710, 1122, 14209]
[9234, 1334, 14326, 1257, 6107, 1088, 1972, 745, 7324, 1088, 7816]
[11096, 727, 6313, 562, 8464, 1164, 14726, 909, 3554, 233, 14726]
[1836, 566, 7112, 394, 11909, 475, 7678, 1199, 8865, 1002, 1410]
[14342, 516, 13027, 93, 8553, 565, 6083, 508, 4048, 241, 222]
[7949, 913, 4746, 246, 35, 887, 2119, 665, 13395, 381, 7555]
[4316, 600, 2313, 872, 8241, 421, 4535, 1147, 1633, 1142, 6055]
[14085, 844, 9824, 65, 607, 751, 13125, 1122, 14260, 875, 11614]
[4788, 192, 2119, 246, 4027, 887, 6547, 246, 7012, 387, 6547]
[11101, 421, 5590, 52, 11009, 629, 10997, 565, 3791, 508, 6069]
[2200, 902, 3325, 35, 6885, 788, 9148, 1122, 8058, 973, 6734]
[2909, 595, 5358, 470, 1310, 1142, 1939, 624, 13199, 190, 6981]
[7010, 1201, 6570, 950, 7010, 519, 11472, 715, 5734, 950, 13248]
[2010, 798, 394, 844, 3442, 648, 10361, 1321, 8459, 565, 4]
[13291, 120, 4627, 1331, 12715, 565, 4, 508, 8675, 516, 13465]
[12892, 421, 5590, 1089, 14715, 542, 14721, 326, 2305, 168, 14721]
[1522, 319, 1664, 1122, 12594, 1122, 227, 180, 7122, 1164, 7971]
[6598, 721, 8269, 86, 12748, 594, 4510, 1273, 3408, 1164, 8090]
[11774, 248, 28, 1259, 8397, 421, 6768, 493, 5027, 845, 14822]
[3412, 1296, 754, 143, 6888, 565, 6872, 508, 7405, 1122, 2859]
[1109, 93, 4007, 516, 11553, 58, 4643, 93, 13347, 565, 6872]
[5280, 421, 9902, 642, 3608, 52, 1904, 316, 8906, 444, 10090]
[9931, 1088, 220, 745, 481, 1334, 14326, 1257, 11116, 1137, 14274]
[10938, 192, 6547, 665, 8660, 381, 6547, 246, 7321, 381, 6547]
[2497, 831, 7464, 887, 8387, 665, 8943, 543, 10794, 665, 4724]
[12947, 385, 3325, 35, 13265, 1128, 14757, 898, 14702, 579, 549]
[11091, 748, 5590, 1164, 4496, 346, 3325, 721, 8269, 86, 13248]
[7869, 578, 12533, 495, 477, 1014, 5311, 1088, 1972, 745, 6364]
[663, 293, 2681, 721, 9781, 86, 10352, 1142, 9143, 853, 2948]
[1517, 624, 7769, 368, 6249, 1263, 1411, 875, 10817, 1111, 3256]
[12625, 577, 12223, 47, 10599, 349, 5664, 815, 915, 916, 14060]
[8111, 946, 3325, 35, 4714, 385, 3325, 35, 13265, 1123, 5590]
[9901, 748, 7221, 1164, 750, 1147, 4722, 589, 8018, 844, 12183]
[9685, 898, 4578, 78, 7285, 354, 5594, 59, 1715, 1180, 14049]
[5501, 381, 7555, 246, 8095, 381, 6547, 665, 12573, 387, 6547]
[10053, 779, 5097, 936, 13082, 76, 8422, 589, 5555, 74, 4826]
[12806, 751, 71, 1198, 13064, 432, 10527, 1149, 9542, 104, 4789]
[5247, 577, 12223, 1052, 207, 1144, 1457, 76, 6111, 1214, 3517]
[10449, 589, 5732, 416, 13662, 565, 6872, 508, 14388, 1142, 8336]
[4573, 800, 5590, 52, 8593, 376, 1788, 229, 8774, 327, 13591]
[5794, 1142, 12423, 853, 9583, 143, 7879, 368, 6686, 968, 11650]
[2633, 1058, 9675, 180, 4552, 233, 5590, 1164, 6624, 242, 9040]
[3915, 1206, 2746, 1283, 49, 316, 11576, 1339, 5702, 233, 11576]
[12804, 269, 11430, 597, 12416, 748, 5590, 1034, 5196, 1273, 3280]
[14385, 1275, 9425, 1096, 10767, 352, 8317, 978, 13318, 309, 12620]
[5200, 1122, 11366, 1226, 1048, 1096, 5330, 845, 3340, 635, 8681]
[8091, 388, 5862, 1142, 2517, 1111, 7526, 856, 5314, 65, 2217]
[3840, 516, 10137, 93, 6777, 595, 8403, 3, 13414, 204, 14835]
[12273, 180, 5804, 1164, 13330, 242, 8544, 814, 2608, 296, 11198]
[7306, 384, 11792, 624, 4702, 589, 2727, 416, 6532, 1142, 10766]
[14904, 595, 1331, 470, 4432, 774, 9007, 516, 14946, 93, 1371]
[5860, 1275, 4568, 1201, 468, 597, 5413, 136, 6185, 1111, 1485]
[4271, 421, 1830, 1164, 13676, 1011, 13375, 1164, 6459, 421, 5590]
[13511, 93, 6274, 330, 2344, 3, 9007, 595, 11665, 470, 14336]
[5117, 93, 966, 925, 5140, 421, 1759, 184, 1501, 37, 1759]
