[12002, 890, 12518, 1207, 8133, 1058, 10490, 589, 7921]
[4381, 992, 10107, 536, 6027, 768, 10908, 460, 6027]
[7343, 488, 12223, 721, 9781, 86, 13515, 693, 11876]
[9321, 144, 14764, 277, 7087, 76, 9548, 875, 6218]
[7713, 425, 14103, 583, 3661, 832, 12223, 326, 8650]
[14725, 1226, 13995, 1088, 1972, 745, 10716, 136, 6007]
[7468, 1058, 586, 971, 11382, 1096, 8645, 1218, 888]
[9353, 1177, 14413, 1122, 9766, 143, 2123, 143, 9766]
[14821, 180, 12493, 1164, 9519, 242, 1937, 890, 13346]
[1578, 1275, 12221, 856, 2754, 648, 6009, 1088, 1214]
[4796, 1138, 13088, 254, 7039, 564, 13339, 1224, 7039]
[14762, 421, 11333, 1164, 3759, 910, 11681, 577, 12223]
[802, 45, 6762, 801, 3492, 875, 2825, 853, 9790]
[13294, 565, 4, 508, 8006, 565, 8695, 508, 572]
[13704, 488, 12223, 349, 1356, 684, 470, 42, 14806]
[8883, 1014, 14803, 136, 8883, 1014, 3247, 1296, 13824]
[7388, 166, 3882, 381, 7555, 665, 14473, 1194, 6781]
[299, 1147, 12599, 1138, 13088, 277, 9367, 76, 168]
[7048, 394, 6762, 428, 11975, 45, 6762, 814, 9130]
[14869, 751, 11919, 368, 12974, 1263, 3563, 597, 8451]
[803, 1274, 6856, 1164, 3132, 725, 13234, 381, 2119]
[14561, 1058, 1356, 304, 13694, 1259, 1075, 838, 14214]
[3337, 1096, 5590, 261, 14900, 1164, 10960, 832, 12223]
[2046, 248, 343, 712, 2787, 296, 9547, 1207, 10037]
[929, 565, 12026, 508, 10678, 973, 9149, 1142, 9733]
[8919, 1142, 10817, 624, 10302, 565, 4188, 508, 10012]
[12191, 624, 14646, 1142, 12191, 1111, 11365, 1088, 5305]
[2135, 241, 2391, 319, 4170, 516, 10479, 93, 11626]
[3511, 1201, 8134, 1226, 13303, 844, 7779, 65, 9757]
[2642, 355, 7835, 748, 5590, 628, 7982, 1138, 13088]
[6035, 910, 2220, 380, 12362, 1168, 8776, 1119, 2523]
[8389, 248, 13694, 1259, 10122, 1058, 355, 565, 7585]
[8952, 488, 12223, 47, 10599, 458, 9976, 298, 5972]
[7374, 65, 10556, 1096, 5330, 1164, 14220, 442, 935]
[5448, 103, 13082, 76, 12664, 1008, 5749, 271, 3007]
[11561, 241, 11352, 1177, 7581, 462, 3256, 1201, 9612]
[2288, 74, 13975, 482, 6617, 805, 3646, 595, 5516]
[8148, 721, 8269, 86, 4046, 355, 1489, 280, 4046]
[7689, 1286, 12063, 1008, 6831, 721, 8269, 86, 13811]
[9736, 1142, 6340, 624, 579, 1138, 14764, 254, 2215]
[8053, 421, 12125, 85, 7529, 786, 5594, 425, 5912]
[7549, 826, 7221, 1079, 14090, 229, 9241, 327, 14090]
[3484, 705, 7277, 1207, 575, 1282, 3457, 1164, 7653]
[2968, 1194, 6781, 723, 2063, 887, 4746, 665, 13580]
[2371, 593, 3844, 910, 2349, 1164, 4675, 721, 9781]
[2837, 1031, 730, 1052, 12549, 1275, 14303, 1096, 13500]
[8680, 93, 12248, 565, 6083, 508, 13792, 516, 10744]
[74, 751, 9503, 589, 6210, 382, 10882, 1142, 12810]
[14186, 1053, 8621, 788, 7603, 311, 2331, 548, 8939]
[5551, 1158, 5590, 1164, 6624, 721, 8269, 86, 14354]
[2158, 699, 4868, 733, 14785, 764, 14872, 947, 6239]
[13791, 506, 2478, 814, 13368, 421, 10301, 233, 5590]
[6408, 595, 5358, 472, 5606, 472, 8837, 472, 8222]
[3293, 733, 14785, 222, 3293, 947, 372, 761, 144]
[6799, 62, 8249, 1201, 9091, 589, 8249, 1296, 3955]
[9305, 278, 7505, 892, 12230, 429, 5843, 588, 5269]
[4078, 353, 10981, 844, 8785, 65, 7222, 902, 3325]
[13362, 421, 2146, 52, 10869, 316, 6690, 1128, 13694]
[6437, 136, 7060, 1014, 3466, 844, 14004, 814, 9033]
[7765, 684, 470, 42, 7541, 589, 4289, 269, 1266]
[1910, 421, 8645, 52, 1071, 316, 5594, 845, 13591]
[13649, 745, 3938, 1088, 1214, 745, 5346, 844, 8853]
[9771, 648, 6468, 269, 9511, 200, 5873, 280, 12824]
[4762, 495, 781, 853, 5669, 565, 6872, 508, 6369]
[8117, 421, 12937, 845, 14822, 1291, 9163, 1079, 12393]
[4472, 1122, 13637, 368, 4034, 384, 10817, 624, 3955]
[59, 1044, 9822, 421, 9072, 282, 3325, 35, 6560]
[4317, 751, 7907, 1122, 3692, 1226, 3864, 1334, 14326]
[3251, 1, 3325, 35, 9539, 352, 13812, 978, 5876]
[13743, 1117, 14896, 982, 13743, 1117, 9112, 721, 8269]
[384, 875, 14154, 624, 9524, 53, 5590, 1164, 7444]
[2939, 604, 3266, 421, 5590, 52, 6456, 376, 4095]
[7899, 1081, 2855, 692, 10656, 562, 6768, 1164, 9017]
[6975, 104, 10482, 421, 14325, 421, 6856, 548, 13500]
[1265, 160, 9034, 65, 11613, 1088, 947, 745, 12311]
[2413, 1052, 7581, 461, 596, 1088, 1214, 745, 1414]
[7115, 721, 9781, 86, 5226, 844, 9824, 65, 10361]
[4220, 136, 14065, 624, 13178, 330, 12126, 470, 9064]
[4065, 346, 3325, 721, 9781, 86, 5533, 136, 6740]
[6990, 65, 14713, 1096, 6256, 1079, 12011, 49, 1951]
[12914, 1226, 6044, 751, 12914, 53, 5590, 261, 10180]
[8712, 1053, 3064, 1164, 11629, 421, 3064, 1164, 14236]
[12226, 381, 6547, 665, 13646, 387, 4746, 246, 2064]
[2121, 514, 12223, 1158, 5590, 1164, 11155, 421, 5590]
[3923, 805, 4294, 684, 470, 42, 8252, 892, 12230]
[4753, 53, 8718, 1128, 6496, 898, 10759, 642, 715]
[10301, 54, 3064, 1164, 1190, 248, 13694, 898, 3494]
[3912, 875, 12423, 624, 3623, 589, 6771, 382, 7581]
[2443, 180, 13472, 85, 7529, 1291, 13500, 52, 1071]
[4939, 548, 6256, 52, 9391, 316, 3443, 52, 49]
[8066, 1122, 1340, 462, 3175, 721, 8269, 86, 13022]
[12638, 838, 10688, 1279, 7216, 565, 5553, 508, 10380]
[5990, 54, 4928, 1128, 1924, 898, 1533, 1164, 3113]
[12288, 329, 3686, 188, 3325, 35, 13265, 845, 13591]
[4632, 255, 2459, 429, 12969, 1053, 14885, 1147, 13551]
[12243, 1122, 2290, 946, 3325, 35, 4783, 725, 5815]
[5421, 619, 12909, 329, 12238, 1058, 10563, 1340, 7434]
[6314, 566, 7112, 668, 3325, 721, 9781, 86, 6504]
[827, 684, 470, 42, 3206, 1340, 8484, 1201, 3452]
[14307, 1157, 24, 637, 3325, 35, 3983, 540, 7008]
[11312, 1278, 2865, 690, 14060, 104, 5908, 1058, 3138]
[14656, 65, 1274, 459, 10454, 384, 12327, 520, 3990]
[10845, 1142, 6860, 624, 6626, 1142, 996, 624, 6626]
[14003, 421, 6856, 1164, 8329, 463, 10506, 37, 10644]
[11963, 844, 12572, 65, 10981, 844, 6979, 65, 8615]
[6848, 1057, 1331, 193, 417, 875, 6653, 853, 7545]
[6524, 1226, 12550, 382, 4502, 1249, 10581, 269, 6589]
[4152, 803, 9844, 421, 1830, 1164, 11701, 637, 3325]
[14342, 565, 5011, 508, 4217, 143, 6310, 1122, 4738]
[2949, 1044, 14214, 579, 9427, 322, 5451, 892, 14403]
[11289, 887, 4746, 665, 2149, 387, 7555, 665, 11751]
[6215, 976, 12223, 721, 8269, 86, 8257, 37, 4624]
[48, 421, 6856, 1164, 5454, 421, 6856, 1218, 10756]
[2381, 26, 733, 814, 6406, 242, 6503, 814, 9016]
[11490, 800, 11690, 52, 6781, 316, 6809, 352, 5906]
[3785, 1226, 12691, 751, 3785, 565, 4, 508, 14443]
[10278, 637, 3325, 35, 13265, 601, 3325, 35, 6005]
[1776, 721, 8269, 86, 11303, 180, 3371, 78, 4037]
[11272, 904, 10134, 33, 5593, 904, 10134, 33, 1525]
[14469, 298, 14338, 648, 5044, 1296, 1770, 1142, 4380]
[5534, 210, 9619, 180, 6158, 1147, 8976, 516, 13840]
[11917, 1063, 4423, 745, 3650, 844, 1478, 648, 2500]
[6780, 721, 8269, 86, 5180, 1053, 4358, 1168, 13709]
[2365, 387, 6547, 665, 11342, 192, 2119, 246, 14719]
[6341, 460, 3471, 460, 5800, 768, 12998, 460, 5800]
[3697, 779, 5097, 936, 13082, 760, 8728, 605, 11988]
[13736, 1008, 12181, 368, 12746, 1263, 1667, 875, 4601]
[9884, 188, 13017, 35, 14930, 960, 3325, 35, 8906]
[12082, 330, 8217, 530, 1470, 193, 3409, 595, 5358]
[1832, 326, 13694, 1259, 3042, 296, 905, 1207, 14220]
[828, 421, 3844, 803, 11521, 54, 3844, 184, 11521]
[9094, 1226, 1073, 1096, 5590, 1164, 5274, 421, 5505]
[2658, 530, 2674, 3, 9820, 565, 6083, 508, 10736]
[9795, 721, 8269, 86, 14497, 923, 14788, 573, 8334]
[6772, 1011, 8582, 803, 6772, 488, 12223, 349, 1356]
[3450, 721, 9781, 86, 5368, 387, 6547, 665, 11689]
[14752, 805, 584, 774, 13792, 1142, 12812, 624, 7900]
[10995, 269, 4219, 597, 13261, 856, 7822, 648, 4748]
[14311, 1088, 1214, 745, 11242, 477, 4740, 751, 8626]
[7196, 484, 10592, 470, 10707, 925, 8621, 1147, 10319]
[10232, 495, 4208, 1014, 11571, 721, 9781, 86, 7234]
[12219, 565, 6872, 508, 1812, 1340, 11641, 1096, 9163]
[4416, 143, 13334, 143, 11787, 53, 5590, 1147, 256]
[12707, 475, 6912, 721, 9781, 86, 8455, 729, 1445]
[1184, 1122, 7740, 589, 11189, 1201, 8284, 120, 4228]
[3892, 1058, 9548, 565, 6872, 508, 12585, 1278, 8288]
[6674, 1053, 9373, 976, 12223, 326, 1065, 712, 1918]
[5828, 936, 3398, 76, 4507, 588, 8621, 1147, 4437]
[12209, 1122, 14890, 1226, 9272, 969, 2643, 459, 10346]
[12413, 192, 6547, 246, 11126, 381, 6547, 246, 209]
[6078, 1052, 9061, 53, 2146, 953, 7795, 425, 448]
[6031, 93, 5946, 516, 12095, 93, 8358, 1122, 14863]
[13, 589, 3650, 382, 2204, 461, 12139, 751, 14559]
[8688, 721, 9781, 86, 3369, 565, 7585, 508, 13868]
[10225, 913, 6547, 665, 13677, 192, 2119, 665, 13646]
[8147, 558, 8393, 1045, 12762, 565, 12891, 508, 7151]
[7035, 160, 1277, 65, 6261, 136, 7060, 1111, 391]
[12053, 781, 2693, 160, 7374, 65, 4530, 751, 7933]
[13057, 841, 13429, 297, 13057, 841, 8251, 1191, 4013]
[4739, 65, 6681, 1088, 11005, 745, 11624, 844, 5976]
[10858, 1053, 6165, 1147, 10858, 53, 6856, 261, 9861]
[2398, 1267, 3375, 1103, 112, 1308, 1228, 1053, 12890]
[1412, 565, 6872, 508, 6857, 565, 6872, 508, 11170]
[13354, 104, 11723, 296, 3800, 1207, 13992, 242, 11478]
[14631, 935, 733, 1180, 12947, 5, 12788, 826, 11549]
[6128, 452, 11144, 154, 6128, 452, 258, 154, 6128]
[3345, 565, 10241, 508, 9023, 565, 5011, 508, 2591]
[13495, 1340, 9271, 844, 552, 65, 7698, 136, 14132]
[5122, 1142, 143, 624, 8383, 589, 9258, 459, 14353]
[1323, 180, 11660, 421, 14214, 579, 1095, 769, 12748]
[8737, 939, 1704, 721, 9781, 86, 4520, 1088, 947]
[9720, 298, 3014, 600, 2313, 872, 8031, 600, 2313]
[5639, 432, 10614, 508, 1685, 565, 10614, 508, 8646]
[7195, 387, 6547, 665, 12922, 387, 2119, 246, 7990]
[13053, 565, 5011, 508, 2850, 595, 8403, 193, 5740]
[488, 508, 4922, 571, 13285, 1171, 1920, 1063, 1214]
[14861, 1226, 8918, 844, 552, 65, 5573, 1296, 13980]
[8856, 684, 470, 42, 5359, 1138, 13088, 277, 8937]
[111, 624, 9524, 973, 5888, 1226, 11860, 495, 11923]
[2801, 721, 9781, 86, 751, 394, 14577, 475, 6072]
[9001, 136, 5218, 1014, 4238, 136, 5240, 1111, 13599]
[9037, 421, 10853, 1164, 9037, 725, 11759, 887, 4746]
[5535, 368, 8966, 384, 14136, 520, 13014, 384, 5240]
[10265, 388, 1587, 842, 10398, 388, 1587, 842, 10398]
[1730, 143, 12373, 143, 1350, 53, 5590, 261, 1148]
[14698, 421, 1483, 1164, 1422, 1147, 14938, 1340, 11452]
[12547, 421, 8654, 536, 819, 12, 9835, 1278, 5408]
[4863, 85, 7529, 635, 6856, 1339, 6273, 1123, 6856]
[10350, 53, 12937, 354, 10441, 421, 12937, 910, 1567]
[11589, 143, 9804, 1142, 10817, 853, 12459, 143, 3958]
[12994, 927, 3915, 26, 733, 1180, 13991, 1092, 13017]
[5469, 1164, 115, 233, 5590, 1164, 10655, 514, 12223]
[3439, 624, 4811, 53, 4535, 52, 8774, 316, 12937]
[875, 143, 7183, 143, 1600, 143, 4276, 565, 4]
[8565, 780, 13618, 85, 7529, 786, 13769, 5, 8935]
[563, 1296, 6589, 597, 12073, 1321, 12018, 1122, 1450]
[8024, 180, 13905, 233, 5590, 1164, 3501, 425, 2407]
[13234, 880, 5070, 118, 10928, 887, 4746, 665, 6862]
[14625, 601, 3325, 35, 4783, 5, 12788, 826, 6684]
[12363, 1137, 14274, 1257, 11116, 491, 6856, 1339, 14742]
[7621, 296, 13346, 171, 86, 814, 412, 188, 9342]
[797, 45, 3072, 428, 2800, 853, 2900, 875, 8928]
[12692, 204, 2487, 565, 12891, 508, 8971, 973, 5285]
[13903, 721, 9781, 86, 12890, 1255, 3325, 35, 7746]
[5772, 1340, 11279, 459, 10594, 968, 9212, 1177, 9280]
[11668, 459, 6249, 1263, 7774, 589, 11668, 751, 7774]
[1686, 589, 901, 136, 12912, 1111, 10550, 751, 4952]
[5584, 200, 12041, 1088, 1972, 745, 3372, 751, 11449]
[7848, 1213, 8393, 60, 12196, 355, 7602, 1260, 2417]
[851, 1201, 1421, 684, 4943, 42, 7445, 1122, 7456]
[8209, 1096, 8939, 1164, 9756, 54, 6349, 1164, 9756]
[8301, 315, 4937, 1227, 7705, 615, 7087, 76, 4877]
[9587, 1226, 4509, 923, 14130, 1142, 6185, 624, 9949]
[6536, 853, 11966, 1122, 1667, 1122, 2701, 516, 4643]
[10525, 597, 13496, 748, 10980, 5, 4207, 826, 2331]
[6140, 721, 9781, 86, 4395, 459, 9279, 384, 3994]
[561, 298, 14546, 721, 9781, 86, 7239, 721, 8269]
[1246, 516, 3006, 93, 9041, 180, 5373, 425, 4300]
[7283, 751, 347, 612, 6160, 200, 7283, 751, 7773]
[13068, 14, 6856, 1339, 7325, 421, 14458, 1168, 7674]
[1901, 53, 5241, 548, 7221, 535, 6768, 1164, 14049]
[945, 225, 2337, 543, 8387, 834, 12186, 71, 7464]
[12820, 565, 6872, 508, 14364, 854, 130, 150, 7551]
[275, 1226, 6562, 1321, 10638, 589, 9425, 1096, 5590]
[2443, 565, 4415, 508, 11378, 53, 12937, 1164, 897]
[1844, 556, 5908, 1058, 7838, 1138, 14764, 254, 2215]
[9461, 376, 13591, 858, 5395, 316, 8645, 385, 3325]
[14004, 801, 513, 915, 14029, 665, 14390, 887, 10794]
[5478, 354, 11784, 721, 8269, 86, 7641, 489, 5978]
[8551, 1137, 5875, 1257, 2479, 1096, 8939, 1327, 12705]
[4486, 619, 10158, 329, 7903, 395, 2903, 345, 11478]
[3820, 180, 13833, 1147, 9758, 892, 13301, 429, 6937]
[451, 805, 3409, 1008, 14166, 271, 7615, 204, 977]
[8286, 184, 7354, 721, 8269, 86, 14728, 180, 14494]
[13897, 565, 6083, 508, 13897, 1122, 7760, 516, 14545]
[8178, 1142, 13290, 853, 5879, 53, 12937, 1274, 8276]
[11812, 421, 158, 522, 11068, 854, 6357, 1170, 6299]
[4535, 1079, 9904, 229, 5239, 316, 6417, 444, 6726]
[11694, 1321, 14302, 565, 6872, 508, 4553, 1226, 3787]
[7573, 1136, 1726, 76, 5046, 53, 5241, 1079, 10752]
[11312, 595, 7890, 193, 14037, 595, 9863, 1328, 3167]
[629, 887, 14210, 533, 63, 162, 6726, 1090, 3340]
[9842, 1111, 5311, 1088, 5305, 745, 695, 856, 2754]
[11656, 1164, 2426, 421, 11656, 421, 13534, 354, 1473]
[699, 860, 6624, 296, 6727, 1207, 1373, 242, 11669]
[11262, 387, 6547, 665, 9448, 381, 6547, 246, 524]
[13310, 1226, 14564, 844, 552, 65, 5662, 844, 534]
[13982, 1164, 2819, 699, 11871, 947, 639, 534, 441]
[4995, 421, 1483, 1164, 10674, 1164, 11150, 421, 6856]
[12986, 565, 10423, 508, 8483, 1053, 5648, 788, 2876]
[10855, 459, 11398, 733, 12627, 958, 6842, 1111, 6094]
[3300, 1279, 2144, 1200, 1092, 54, 11132, 579, 10596]
[6574, 1142, 6646, 853, 11024, 484, 6981, 1328, 6630]
[2147, 604, 14489, 1147, 12981, 1142, 13428, 853, 1613]
[930, 910, 2012, 910, 262, 1164, 6575, 910, 2331]
[12138, 516, 4422, 93, 3546, 565, 7585, 508, 8150]
[12307, 1212, 2103, 632, 12307, 460, 819, 270, 8175]
[6700, 1201, 10727, 143, 14032, 565, 5943, 508, 14040]
[14823, 935, 733, 1180, 14225, 725, 9393, 983, 5850]
[10773, 1004, 2202, 58, 3227, 58, 4643, 93, 1584]
[5727, 1122, 12018, 573, 14497, 416, 3895, 104, 2367]
[2324, 1315, 3325, 35, 3983, 52, 5239, 316, 7221]
[12027, 1145, 10288, 160, 10861, 65, 11337, 1096, 12764]
[2966, 888, 13159, 691, 2966, 719, 11243, 915, 612]
[1707, 721, 8269, 86, 10626, 577, 12223, 326, 1362]
[75, 1122, 12373, 241, 7730, 1177, 10912, 565, 4]
[1184, 324, 7447, 495, 11194, 624, 4556, 875, 9753]
[11785, 721, 9781, 86, 3952, 425, 5912, 583, 9836]
[8091, 597, 3429, 1088, 7969, 745, 60, 856, 2754]
[5862, 200, 3189, 1296, 2876, 1142, 14485, 1111, 9965]
[9707, 1164, 9295, 248, 13694, 1259, 9912, 421, 5590]
[5035, 751, 10309, 1226, 2271, 1096, 6856, 1164, 283]
[6385, 875, 14525, 1014, 8027, 844, 7374, 65, 5171]
[14865, 49, 9391, 316, 6005, 1327, 8882, 562, 6768]
[6356, 1142, 10817, 853, 9031, 241, 911, 1296, 9307]
[7319, 612, 10420, 296, 13346, 1207, 7812, 425, 448]
[2553, 421, 1483, 1164, 6718, 421, 1483, 1164, 1868]
[11747, 1122, 14500, 1122, 12049, 241, 11279, 1177, 4726]
[12371, 1142, 8656, 624, 7247, 330, 8403, 530, 4720]
[3671, 1122, 10862, 1053, 2244, 1062, 8621, 1168, 5226]
[91, 910, 9838, 1255, 3325, 35, 7746, 346, 3325]
[10475, 1164, 13142, 78, 10475, 803, 13142, 721, 9781]
[3591, 970, 6256, 642, 13630, 910, 278, 845, 7529]
[3796, 565, 5011, 508, 14610, 241, 6786, 319, 4038]
[2682, 844, 6018, 65, 11091, 136, 10959, 1111, 420]
[1508, 1088, 4423, 745, 1577, 721, 8269, 86, 135]
[5366, 509, 10463, 271, 2769, 565, 4415, 508, 9675]
[617, 721, 9781, 86, 2104, 721, 9781, 86, 6289]
[2847, 248, 13694, 1259, 10795, 1058, 12190, 612, 4337]
[2430, 705, 7277, 450, 9503, 565, 12891, 508, 4513]
[9738, 1138, 13088, 254, 2436, 480, 11703, 1275, 5476]
[3796, 595, 1470, 472, 6713, 472, 10726, 470, 10251]
[6498, 1011, 13375, 910, 2254, 910, 13698, 1164, 14191]
[9012, 429, 5498, 1008, 12181, 892, 5903, 429, 12929]
[11203, 1096, 3457, 85, 1147, 635, 13103, 1164, 12315]
[13390, 1088, 1214, 745, 9423, 436, 4580, 1275, 14733]
[6251, 192, 7555, 246, 12544, 8, 11744, 1244, 5863]
[7259, 65, 2022, 1088, 947, 745, 7441, 1088, 1972]
[8520, 1122, 6984, 1142, 1656, 624, 41, 1122, 5420]
[3306, 459, 923, 384, 11194, 853, 12071, 143, 3367]
[8722, 1226, 4959, 844, 12231, 65, 11212, 751, 1926]
[2454, 1053, 12493, 1147, 12456, 1053, 12493, 1147, 2268]
[6769, 58, 12595, 93, 4822, 875, 996, 624, 11191]
[8412, 887, 7555, 246, 4136, 192, 2119, 665, 13867]
[14875, 751, 6866, 1142, 5992, 624, 3073, 875, 11925]
[1393, 282, 3325, 721, 8269, 86, 4552, 421, 3743]
[2129, 751, 281, 1053, 12149, 1168, 9407, 1096, 6256]
[8853, 850, 12708, 565, 4415, 508, 8575, 461, 11571]
[6336, 553, 12732, 1141, 733, 814, 6406, 326, 14254]
[10391, 774, 14488, 64, 10391, 516, 14067, 93, 2591]
[934, 805, 4361, 516, 11260, 93, 14342, 1142, 1558]
[8083, 1096, 5590, 1164, 11970, 421, 6209, 1164, 3022]
[9455, 1147, 10298, 1226, 13241, 136, 11792, 1111, 9829]
[13406, 346, 3325, 35, 13265, 1327, 733, 1180, 8906]
[8977, 721, 9781, 86, 14519, 1104, 5625, 1157, 1330]
[6018, 65, 1117, 751, 7799, 1142, 12798, 853, 8675]
[3490, 74, 1695, 805, 1584, 875, 11368, 853, 9738]
[10390, 5, 8935, 826, 1639, 960, 3325, 35, 4783]
[7199, 565, 7585, 508, 4736, 74, 14439, 805, 12745]
[4377, 421, 6856, 548, 7221, 548, 2331, 354, 6752]
[4345, 508, 6445, 355, 1693, 232, 8768, 680, 11215]
[5102, 844, 8785, 65, 10581, 923, 4502, 355, 12550]
[1788, 635, 9163, 52, 5345, 316, 599, 52, 7107]
[5074, 1058, 9230, 143, 2980, 1122, 5325, 143, 9259]
[9734, 1096, 1731, 444, 2890, 390, 14225, 1079, 7529]
[313, 386, 3717, 1138, 13088, 254, 7591, 927, 4989]
[516, 53, 5590, 1164, 2104, 721, 9781, 86, 2878]
[6103, 104, 5176, 188, 3325, 721, 8269, 86, 7397]
[5450, 887, 4746, 246, 1363, 887, 6547, 665, 11226]
[4837, 376, 12393, 1291, 763, 548, 3457, 261, 14354]
[4557, 902, 3325, 35, 3983, 540, 7008, 754, 7788]
[13828, 1111, 13102, 136, 7645, 1111, 10311, 751, 2885]
[12502, 565, 4, 508, 13416, 1226, 8162, 1296, 12270]
[6726, 390, 4688, 354, 10896, 421, 4688, 421, 834]
[7096, 600, 2313, 872, 6256, 1079, 11265, 49, 1524]
[7228, 875, 8656, 624, 518, 1226, 6082, 748, 2146]
[11370, 330, 12443, 472, 1665, 472, 7999, 1328, 10534]
[12920, 577, 12223, 721, 9781, 86, 13, 1053, 4358]
[1542, 751, 12898, 1226, 14631, 751, 4782, 1226, 12336]
[6606, 1138, 13088, 254, 11922, 717, 14152, 751, 6151]
[1988, 565, 10241, 508, 14919, 1122, 8678, 1122, 2325]
[9989, 1122, 6940, 516, 6540, 93, 3786, 595, 11665]
[3265, 516, 13021, 93, 8811, 74, 14439, 805, 10377]
[7477, 421, 2098, 1123, 7221, 548, 3457, 363, 13908]
[11911, 1226, 2882, 1096, 8718, 52, 2130, 376, 5709]
[4953, 1279, 10380, 544, 13118, 0, 11068, 854, 6357]
[10048, 887, 4746, 246, 9393, 381, 2119, 246, 13677]
[10660, 721, 8269, 86, 9588, 565, 10241, 508, 6312]
[3682, 472, 12729, 193, 14773, 595, 10231, 530, 10273]
[13014, 1263, 8586, 368, 13014, 384, 9152, 624, 2829]
[11298, 624, 6984, 973, 3032, 721, 8269, 86, 5861]
[8542, 653, 4533, 665, 8943, 448, 12194, 665, 1511]
[9928, 725, 4045, 887, 13376, 665, 2978, 1238, 13376]
[6069, 337, 6157, 1226, 14687, 1088, 10721, 745, 12993]
[2411, 296, 5163, 1207, 1051, 838, 12890, 1147, 8509]
[13572, 1001, 2833, 922, 1657, 1227, 11839, 600, 2313]
[13351, 875, 12423, 624, 7395, 875, 12423, 624, 14864]
[84, 832, 12223, 1158, 5590, 1164, 8999, 1058, 2204]
[6586, 421, 1319, 78, 5269, 1079, 7529, 675, 241]
[6119, 421, 6856, 1079, 13410, 1291, 9163, 52, 6100]
[317, 34, 8489, 788, 6984, 973, 3032, 180, 14156]
[9997, 1008, 8175, 244, 12006, 652, 3550, 196, 12307]
[1713, 1088, 9841, 745, 14357, 1296, 9501, 589, 14270]
[645, 204, 352, 1138, 14764, 277, 9321, 144, 14764]
[9307, 53, 5590, 261, 7696, 948, 5590, 1164, 10029]
[10170, 421, 5590, 1079, 7529, 786, 4082, 352, 5906]
[1088, 925, 11521, 37, 3844, 421, 11690, 1164, 2349]
[6092, 721, 9781, 86, 9219, 1301, 13088, 277, 11988]
[4757, 960, 3325, 35, 9539, 59, 11206, 836, 7916]
[8472, 902, 13017, 35, 1483, 1164, 5739, 421, 6856]
[5697, 282, 3325, 35, 13265, 52, 1904, 316, 8681]
[4356, 1327, 14813, 562, 6768, 699, 7500, 863, 10776]
[13431, 180, 4358, 1147, 7482, 1122, 5767, 1226, 13037]
[1369, 1273, 452, 1164, 14248, 577, 12223, 721, 9781]
[4664, 1122, 3281, 1142, 6846, 853, 11736, 875, 1995]
[2138, 58, 5991, 93, 11791, 516, 3006, 93, 4966]
[7820, 1113, 9306, 1335, 4359, 565, 6211, 508, 8562]
[8262, 381, 7555, 665, 8098, 192, 7555, 246, 9646]
[4319, 565, 6872, 508, 13006, 1142, 14065, 1111, 8895]
[14066, 1096, 3838, 1079, 1788, 786, 5590, 996, 7493]
[7747, 976, 12223, 326, 8650, 197, 2015, 925, 8682]
[14844, 1014, 6715, 748, 5590, 845, 14865, 635, 5241]
[6564, 745, 6147, 844, 1478, 65, 14537, 844, 7374]
[4782, 565, 4, 508, 13762, 565, 9035, 508, 6069]
[4473, 477, 10476, 477, 391, 136, 4613, 1111, 7539]
[2462, 935, 11716, 30, 11357, 814, 10709, 242, 6762]
[11413, 565, 6211, 508, 5563, 588, 13284, 37, 12261]
[7862, 1138, 13088, 277, 9367, 779, 11534, 936, 13716]
[3133, 495, 9733, 624, 7378, 143, 162, 190, 4525]
[9281, 1334, 14326, 1257, 12263, 1096, 763, 1339, 12461]
[11863, 37, 8375, 1123, 7221, 1079, 4019, 635, 2696]
[3583, 421, 6856, 548, 763, 1079, 1147, 635, 11690]
[23, 721, 9781, 86, 11988, 144, 13088, 277, 7836]
[9057, 1111, 3297, 1096, 5269, 1218, 7685, 863, 7805]
[12487, 1096, 9211, 845, 13591, 635, 6830, 52, 10869]
[1960, 565, 6872, 508, 9678, 802, 8393, 1045, 14269]
[14617, 104, 3219, 326, 343, 1259, 13957, 1058, 356]
[12965, 355, 8056, 751, 12636, 1226, 3864, 1088, 7969]
[1594, 1075, 1177, 240, 8325, 1138, 13088, 254, 14005]
[2040, 384, 9209, 520, 5546, 968, 8729, 844, 8394]
[5164, 595, 7999, 472, 6294, 530, 3356, 530, 4744]
[14902, 361, 7751, 1338, 14902, 632, 3781, 12, 8300]
[11585, 156, 13591, 900, 14317, 974, 2119, 246, 979]
[107, 969, 7051, 280, 4344, 355, 5364, 280, 4344]
[8677, 624, 9065, 1008, 9369, 204, 8208, 1144, 5806]
[8798, 296, 905, 1207, 2787, 242, 733, 814, 6015]
[9968, 37, 7059, 536, 6027, 1097, 11230, 721, 9781]
[8746, 1226, 11650, 686, 9812, 438, 8507, 902, 3325]
[7668, 49, 14790, 327, 13591, 635, 5321, 699, 10196]
[14752, 721, 8269, 86, 14564, 751, 3467, 180, 1197]
[3779, 1147, 12528, 1142, 11610, 624, 7048, 597, 13788]
[11964, 1278, 11496, 1160, 5589, 12, 1356, 298, 5589]
[14500, 143, 2259, 1122, 2390, 143, 12049, 143, 14500]
[1095, 622, 523, 1273, 3064, 1164, 4825, 233, 5590]
[5133, 319, 3701, 368, 9941, 1263, 9675, 494, 11746]
