[6554, 1316, 9081, 1243, 5590, 548, 3457]
[12155, 204, 12639, 565, 4, 508, 13455]
[300, 577, 12223, 1158, 5590, 1164, 2338]
[14614, 1201, 3034, 565, 12857, 1150, 2792]
[11040, 1164, 5818, 579, 11693, 622, 10242]
[10123, 1081, 2855, 692, 7647, 1081, 2855]
[4112, 421, 5590, 789, 13734, 1053, 11155]
[13894, 192, 4746, 246, 2446, 887, 7555]
[2002, 721, 9781, 86, 13098, 653, 173]
[14600, 565, 12972, 508, 6619, 721, 8269]
[4092, 1122, 9400, 1122, 5080, 565, 13116]
[12053, 781, 4265, 1246, 12057, 721, 8269]
[13157, 241, 7434, 1201, 11541, 571, 107]
[3357, 485, 10999, 421, 3357, 976, 12223]
[10473, 1142, 7701, 853, 3533, 1122, 5607]
[1015, 326, 14254, 712, 3399, 838, 3064]
[9593, 148, 11608, 1164, 9395, 421, 11608]
[10043, 1096, 14933, 1218, 6508, 333, 3911]
[8974, 376, 1767, 635, 6971, 52, 5239]
[12523, 475, 11446, 388, 2445, 1282, 6856]
[14442, 1122, 7475, 565, 4188, 508, 10463]
[6051, 1096, 13985, 910, 2480, 536, 1674]
[8172, 143, 2325, 875, 1432, 853, 5585]
[14786, 844, 1478, 648, 9757, 1080, 12986]
[13242, 619, 1039, 329, 12700, 1058, 8679]
[4095, 635, 3457, 95, 7220, 536, 1674]
[2646, 624, 12797, 1138, 13088, 254, 8255]
[10250, 1097, 5760, 39, 2269, 1122, 11402]
[13659, 1088, 220, 745, 1060, 1088, 4423]
[10864, 310, 252, 565, 7585, 508, 2793]
[3257, 421, 14214, 696, 13641, 721, 9781]
[6313, 780, 12937, 306, 3325, 35, 3983]
[8232, 875, 781, 1111, 4762, 844, 14421]
[1179, 565, 6872, 508, 13294, 1142, 6976]
[9780, 1096, 3457, 52, 8726, 316, 13500]
[11815, 336, 6557, 200, 350, 1201, 13600]
[14950, 516, 2272, 93, 1938, 516, 5117]
[14194, 1122, 12749, 494, 986, 890, 7277]
[2535, 115, 2263, 1096, 9163, 85, 1147]
[512, 805, 12419, 721, 8269, 86, 12685]
[11847, 875, 13046, 853, 11847, 946, 3325]
[4678, 1138, 13088, 254, 8255, 927, 10286]
[8952, 910, 10961, 976, 12223, 1158, 5590]
[8341, 93, 4531, 516, 7366, 93, 2612]
[9948, 1053, 9195, 1147, 6482, 180, 9195]
[5982, 600, 2313, 872, 2406, 1251, 2432]
[6719, 577, 12223, 349, 1356, 1142, 4542]
[8094, 1249, 884, 844, 9009, 65, 9314]
[2027, 721, 9781, 86, 6027, 600, 2313]
[5022, 887, 12194, 71, 1717, 1013, 12194]
[2924, 488, 12223, 721, 8269, 86, 8291]
[4685, 330, 6713, 530, 6458, 866, 6014]
[1083, 1179, 3457, 1164, 7220, 721, 9781]
[12766, 381, 2119, 1108, 7515, 199, 1082]
[617, 1251, 7627, 1251, 617, 1251, 2432]
[7821, 93, 2656, 595, 6294, 3, 4173]
[13207, 143, 10571, 143, 11741, 589, 8720]
[11697, 751, 12913, 143, 3327, 589, 9834]
[11101, 488, 12223, 1052, 207, 1144, 1457]
[14860, 1306, 598, 1263, 1881, 1340, 2727]
[451, 721, 8269, 86, 116, 565, 6083]
[14479, 346, 3325, 35, 4783, 1092, 3325]
[1133, 968, 10582, 459, 1133, 968, 10582]
[4061, 589, 14147, 868, 12245, 334, 1638]
[10452, 748, 5590, 1164, 10545, 37, 6525]
[3337, 1260, 5149, 53, 5590, 1164, 1051]
[12669, 381, 4746, 246, 10382, 192, 2119]
[12771, 1173, 13133, 814, 10155, 242, 7719]
[12757, 241, 611, 319, 11056, 1226, 10095]
[1842, 421, 2692, 579, 10986, 322, 12689]
[7220, 910, 5096, 579, 4564, 322, 4979]
[1846, 1088, 220, 745, 3290, 751, 9896]
[12823, 1004, 4940, 93, 4035, 1122, 14863]
[5086, 508, 12932, 1142, 9475, 624, 1898]
[5047, 648, 7356, 136, 10905, 1111, 7635]
[11737, 910, 11507, 948, 5590, 1339, 3338]
[9772, 388, 1832, 248, 8650, 1259, 11739]
[10664, 1218, 1198, 1245, 13529, 421, 5027]
[13489, 1296, 12068, 1142, 10485, 624, 10249]
[5626, 721, 8269, 86, 12697, 721, 8269]
[6308, 853, 6777, 1142, 3441, 624, 9880]
[7243, 1138, 13088, 254, 12994, 1311, 733]
[6556, 589, 1522, 1288, 11703, 1275, 13799]
[3209, 721, 9781, 86, 544, 160, 14421]
[12978, 1008, 7748, 204, 6563, 1138, 14764]
[1220, 1203, 3325, 35, 6005, 910, 794]
[9659, 721, 9781, 86, 11725, 721, 9781]
[4185, 53, 12937, 1339, 10998, 1164, 10620]
[5040, 1137, 5875, 1257, 10628, 1096, 6304]
[3644, 1177, 11793, 1122, 5696, 1142, 12513]
[2758, 1142, 6129, 853, 13468, 875, 6129]
[5686, 589, 2697, 1201, 5885, 143, 2545]
[7664, 188, 3325, 35, 485, 909, 13335]
[3043, 333, 13587, 548, 5590, 261, 3097]
[10797, 1062, 198, 1168, 6687, 751, 622]
[13079, 387, 2119, 665, 11958, 192, 2119]
[6264, 1147, 5781, 1122, 9809, 1142, 14132]
[7056, 346, 3325, 35, 3983, 540, 7008]
[6148, 1321, 4570, 461, 8259, 935, 14813]
[8738, 1104, 7648, 1157, 3205, 1044, 3284]
[9517, 1122, 2759, 1142, 14438, 1014, 8443]
[7092, 421, 8481, 1255, 3325, 35, 5688]
[2795, 233, 6856, 848, 11479, 859, 5761]
[11429, 1123, 3457, 1164, 8859, 425, 14103]
[2775, 8, 6371, 793, 3055, 8, 9993]
[3311, 516, 10479, 93, 14743, 774, 13846]
[1413, 1049, 10334, 734, 1413, 663, 12103]
[14586, 143, 8448, 143, 5498, 589, 5773]
[2547, 143, 862, 1122, 3533, 1122, 5211]
[2904, 887, 2119, 665, 4439, 880, 12867]
[12480, 395, 5829, 242, 7312, 814, 2869]
[11910, 902, 3325, 35, 3983, 540, 7008]
[1562, 459, 172, 1263, 10268, 1122, 114]
[13807, 319, 1496, 1142, 7701, 624, 5869]
[2279, 459, 14492, 384, 6842, 624, 12169]
[14886, 1226, 9420, 923, 7104, 1142, 2849]
[3475, 340, 12313, 133, 4358, 1147, 4319]
[7966, 508, 9349, 571, 13659, 970, 5590]
[4968, 622, 1038, 714, 5590, 354, 7622]
[12239, 1226, 12416, 436, 3245, 1275, 60]
[10057, 904, 2565, 65, 5415, 1296, 2765]
[11225, 381, 2119, 246, 8244, 887, 4746]
[11972, 1123, 5072, 73, 8464, 493, 10980]
[12648, 58, 8046, 58, 7770, 93, 12385]
[81, 459, 14492, 384, 5277, 624, 9093]
[10399, 1147, 9298, 1053, 10399, 233, 5590]
[12674, 571, 8800, 477, 176, 1096, 5590]
[1868, 1058, 7198, 1323, 6856, 648, 8234]
[2222, 184, 3423, 37, 2222, 1123, 11690]
[2607, 892, 68, 148, 11468, 579, 2832]
[1621, 143, 10125, 53, 5590, 52, 9718]
[5027, 1339, 13529, 78, 5027, 59, 11716]
[2556, 948, 5590, 1164, 10287, 421, 5590]
[14364, 1026, 5250, 749, 2409, 665, 4724]
[11674, 589, 911, 1177, 8307, 143, 6966]
[11379, 1275, 5616, 1088, 5305, 745, 215]
[605, 738, 10407, 751, 3260, 1122, 6342]
[4823, 624, 12246, 1138, 13088, 254, 7432]
[7171, 53, 5590, 522, 5051, 565, 10812]
[8284, 1122, 11691, 589, 14257, 844, 12133]
[13443, 421, 1483, 1164, 14244, 421, 1483]
[6506, 1088, 1214, 745, 2282, 721, 8269]
[4207, 826, 5425, 1298, 3325, 35, 6005]
[10254, 1058, 7485, 684, 4943, 42, 11822]
[14462, 622, 5159, 1273, 4671, 579, 13678]
[7999, 193, 2505, 721, 8269, 86, 936]
[2677, 421, 5590, 261, 12801, 514, 12223]
[2526, 180, 1741, 1147, 2526, 1053, 1741]
[14170, 208, 4268, 298, 2620, 1097, 470]
[12387, 1138, 13088, 254, 8304, 963, 4989]
[6030, 384, 11298, 853, 6574, 595, 5358]
[13690, 749, 2409, 665, 3744, 543, 530]
[5215, 65, 1316, 902, 3325, 35, 5688]
[6654, 143, 8340, 1122, 14064, 721, 8269]
[11482, 5, 12788, 826, 9539, 845, 13591]
[14421, 65, 6044, 1096, 10980, 1079, 7164]
[5881, 553, 14541, 1180, 8276, 73, 8464]
[14891, 1226, 14697, 1088, 1972, 745, 4956]
[7904, 721, 8269, 86, 913, 421, 12764]
[8711, 1142, 3953, 624, 595, 591, 7845]
[14187, 143, 12481, 1226, 1354, 1096, 14625]
[9172, 1213, 8393, 1045, 12636, 53, 5590]
[3597, 1267, 3385, 1103, 6257, 136, 13169]
[4031, 832, 12223, 326, 8650, 1259, 10846]
[3470, 355, 8663, 280, 3470, 1142, 8511]
[5786, 589, 5174, 1088, 1214, 745, 6010]
[12462, 981, 7221, 648, 9759, 856, 7221]
[12956, 565, 4, 508, 375, 484, 8403]
[8887, 421, 3064, 1164, 10795, 1058, 7313]
[11802, 521, 12958, 604, 1200, 1164, 1024]
[7731, 360, 3325, 35, 485, 95, 741]
[4504, 421, 1483, 261, 10674, 1164, 214]
[14576, 1226, 213, 751, 11937, 1340, 10389]
[5149, 892, 5903, 429, 12243, 516, 1814]
[14000, 1226, 13962, 336, 2829, 597, 7324]
[3316, 1096, 13472, 1147, 5609, 53, 2146]
[6033, 394, 14898, 475, 8804, 482, 9788]
[1287, 565, 2336, 508, 10920, 1144, 13367]
[13702, 1142, 8723, 1014, 2647, 495, 8723]
[9537, 326, 3147, 712, 13150, 326, 1065]
[2824, 79, 10051, 853, 11301, 684, 470]
[8219, 892, 14627, 429, 6615, 565, 294]
[1156, 143, 1730, 143, 1156, 1122, 75]
[5302, 516, 3227, 1004, 13010, 93, 9043]
[9237, 416, 1962, 1142, 5938, 520, 9279]
[13728, 684, 470, 42, 2900, 721, 9781]
[6961, 1226, 1582, 136, 3630, 624, 10077]
[5798, 1122, 1087, 143, 1026, 143, 12847]
[1068, 1226, 4842, 1096, 5330, 536, 5800]
[6707, 542, 10701, 442, 6515, 684, 470]
[2345, 853, 9987, 494, 7719, 814, 6978]
[6713, 3, 10591, 1142, 2511, 624, 8288]
[3891, 269, 2829, 368, 12944, 1263, 6647]
[8282, 721, 8269, 86, 14629, 604, 1744]
[846, 192, 6547, 665, 4990, 381, 2119]
[9248, 589, 12042, 1296, 3928, 589, 6622]
[12987, 93, 1584, 516, 4643, 93, 317]
[5050, 1226, 884, 436, 11703, 1275, 985]
[3100, 45, 2414, 30, 2983, 814, 7709]
[1413, 100, 5590, 1164, 11539, 910, 9452]
[3578, 1282, 3313, 1147, 2505, 875, 9352]
[14055, 876, 11288, 1139, 14055, 1226, 8136]
[4838, 1201, 12577, 1053, 8621, 1147, 13208]
[11900, 296, 3534, 1207, 11816, 242, 1937]
[9213, 495, 9375, 624, 10916, 588, 4358]
[13712, 853, 2113, 565, 6083, 508, 6054]
[7979, 624, 14553, 875, 14104, 1111, 8297]
[6135, 844, 9034, 65, 6135, 136, 5910]
[2983, 814, 1025, 242, 2983, 890, 12795]
[14639, 192, 4746, 665, 12766, 887, 6547]
[3683, 805, 2781, 368, 6758, 384, 6416]
[7157, 176, 8476, 712, 11841, 326, 2136]
[10956, 381, 4746, 665, 3645, 8, 4226]
[1638, 1122, 8641, 571, 14118, 844, 2565]
[12525, 58, 4697, 93, 14428, 190, 1470]
[3639, 330, 8837, 3, 630, 143, 4204]
[13391, 495, 7452, 1111, 14892, 751, 13762]
[14434, 495, 7060, 1111, 2213, 935, 733]
[2350, 316, 10759, 1079, 7524, 635, 2331]
[2595, 1088, 10152, 745, 4911, 1096, 12764]
[14518, 1138, 14764, 254, 7514, 368, 8377]
[13758, 488, 12223, 349, 1356, 356, 13694]
[11648, 1226, 7729, 1201, 6019, 53, 5590]
[7820, 194, 9976, 402, 9174, 1273, 4671]
[10942, 1044, 12294, 1168, 1048, 1096, 13472]
[8224, 1031, 14105, 721, 8269, 86, 1793]
[9019, 565, 4, 508, 8921, 1053, 11174]
[10131, 1275, 14303, 751, 2257, 1278, 8596]
[4726, 462, 1922, 1296, 9899, 1122, 8445]
[6708, 1142, 996, 624, 6310, 1122, 7900]
[693, 721, 8269, 86, 1825, 832, 12223]
[6614, 282, 3325, 35, 7746, 1123, 5590]
[6626, 143, 6429, 53, 5590, 1164, 11139]
[4315, 844, 11318, 65, 10778, 136, 9733]
[8467, 381, 4746, 246, 9335, 887, 2119]
[7719, 814, 5908, 242, 8061, 890, 905]
[3247, 1296, 14707, 565, 4415, 508, 13012]
[12147, 78, 1483, 261, 11929, 1128, 14858]
[11138, 1142, 8432, 520, 5316, 384, 838]
[458, 296, 5930, 1207, 9813, 637, 3325]
[458, 721, 8269, 86, 3648, 1164, 9490]
[13473, 421, 1011, 425, 3506, 583, 6723]
[12705, 1180, 4535, 59, 2878, 721, 9781]
[12133, 65, 5061, 436, 6741, 1275, 10843]
[8180, 336, 3084, 200, 3839, 136, 10926]
[871, 814, 2639, 242, 400, 814, 3686]
[11129, 1122, 10125, 1122, 14619, 1122, 6240]
[11217, 1201, 2865, 973, 1964, 1160, 819]
[12934, 781, 5969, 160, 10861, 65, 5138]
[8637, 1164, 10185, 619, 1039, 329, 578]
[12973, 1053, 14885, 1147, 975, 1142, 5240]
[5665, 280, 9464, 684, 4943, 42, 2591]
[13513, 589, 7526, 269, 10515, 597, 4098]
[13144, 1226, 7539, 751, 5502, 1142, 3630]
[14004, 335, 12415, 896, 5552, 814, 8613]
[9864, 875, 5115, 853, 5510, 143, 10663]
[5467, 326, 11472, 1149, 114, 1122, 5229]
[3026, 1171, 4702, 565, 7005, 508, 3711]
[4208, 1014, 4637, 136, 12810, 1014, 7913]
[2824, 600, 2313, 872, 5958, 1164, 658]
[14151, 102, 7432, 717, 5530, 1296, 12861]
[6374, 76, 12044, 1144, 6374, 76, 10866]
[13737, 508, 13555, 790, 9432, 235, 6496]
[8443, 495, 1650, 1111, 13620, 1296, 4773]
[14878, 1044, 1017, 725, 3545, 721, 9781]
[8411, 913, 2119, 246, 11181, 887, 4746]
[843, 853, 8137, 1142, 9305, 624, 7545]
[10854, 1296, 4743, 684, 4943, 42, 6159]
[2900, 1142, 8704, 624, 5363, 1270, 12176]
[14649, 721, 8269, 86, 6694, 999, 4876]
[6370, 233, 6856, 52, 8608, 316, 8820]
[6620, 388, 2195, 842, 12496, 421, 5590]
[11096, 721, 8269, 86, 7545, 1008, 10821]
[11582, 488, 12223, 326, 8650, 1259, 150]
[4219, 200, 10224, 1201, 7315, 875, 1656]
[6291, 93, 8172, 1142, 11298, 853, 8172]
[14327, 381, 4746, 246, 9582, 887, 2119]
[12857, 508, 4421, 738, 11599, 1241, 5638]
[13783, 1316, 9081, 721, 9781, 86, 4455]
[7245, 269, 9511, 597, 7165, 1096, 5590]
[7082, 1203, 3325, 35, 3983, 910, 5688]
[3491, 727, 733, 1180, 12408, 363, 11344]
[6656, 1296, 12152, 973, 12465, 1142, 7185]
[1861, 248, 8650, 1259, 14478, 326, 8650]
[1360, 516, 10479, 93, 12170, 516, 4697]
[1379, 624, 5483, 925, 11521, 1001, 2833]
[10410, 727, 733, 814, 11237, 1168, 7057]
[1562, 765, 733, 1180, 4688, 354, 8256]
[2713, 624, 6054, 684, 470, 42, 6782]
[14349, 1174, 7582, 721, 9781, 86, 13585]
[4090, 42, 6789, 143, 5265, 143, 9787]
[639, 761, 2732, 1245, 8682, 725, 7126]
[1907, 1164, 3416, 425, 2407, 583, 12319]
[10200, 136, 14485, 624, 13355, 1122, 12913]
[10965, 721, 8269, 86, 2948, 190, 6985]
[14742, 948, 1483, 1164, 6489, 1147, 3058]
[7640, 233, 6856, 85, 1788, 858, 2615]
[4856, 751, 14201, 973, 12331, 1053, 8621]
[2077, 326, 9903, 712, 2077, 248, 8650]
[2309, 565, 5943, 508, 7806, 1122, 14466]
[14781, 150, 11254, 103, 9513, 76, 931]
[4640, 421, 8939, 1164, 5964, 425, 5912]
[6691, 1218, 12844, 333, 6566, 1218, 9133]
[11803, 1142, 9753, 624, 12283, 565, 6872]
[10114, 104, 6015, 1058, 8826, 308, 1982]
[2225, 421, 3457, 78, 7285, 354, 8847]
[7177, 421, 13205, 1164, 2262, 242, 1937]
[6969, 421, 6856, 845, 989, 858, 2312]
[6196, 1263, 8008, 1142, 13141, 624, 5635]
[5483, 516, 6484, 93, 2486, 595, 8403]
[11625, 1096, 5590, 1339, 2475, 1164, 5231]
[9055, 565, 4, 508, 13665, 241, 5334]
[11851, 421, 5590, 1164, 14925, 1147, 6658]
[11472, 1149, 6315, 1138, 13088, 254, 2857]
[8455, 1203, 3325, 35, 485, 95, 741]
[903, 136, 5867, 624, 9503, 875, 10641]
[706, 1263, 8001, 892, 7560, 429, 12577]
[14566, 1142, 4703, 45, 2565, 65, 13659]
[9700, 978, 10767, 548, 11690, 421, 13162]
[980, 484, 13324, 472, 4733, 472, 6014]
[4033, 805, 9047, 180, 3022, 233, 5590]
[124, 1122, 7455, 1278, 3052, 1138, 13088]
[7101, 233, 5590, 1164, 8621, 1168, 6736]
[5465, 93, 11556, 516, 3447, 93, 12323]
[6147, 136, 8345, 853, 1740, 875, 11123]
[19, 187, 9128, 1275, 14840, 844, 9034]
[2429, 1004, 13557, 58, 10640, 93, 12096]
[5727, 1122, 12018, 53, 5590, 261, 13238]
[6595, 1123, 12937, 354, 14714, 721, 8269]
[11905, 910, 6922, 1298, 3325, 35, 5688]
[63, 156, 455, 635, 2744, 1339, 11814]
[9358, 832, 12223, 326, 1362, 712, 2420]
[6399, 511, 3629, 1241, 13535, 1053, 8621]
[13730, 520, 8377, 384, 10101, 1317, 8267]
[6680, 877, 13206, 1138, 13088, 254, 1808]
[497, 875, 14071, 624, 8037, 588, 4358]
[7142, 838, 8654, 536, 12472, 1097, 4055]
[8357, 562, 8464, 1164, 11058, 59, 6192]
[1733, 53, 5590, 845, 1767, 858, 3171]
[4690, 784, 12555, 681, 4690, 204, 11597]
[6219, 104, 5908, 1058, 14008, 1142, 7757]
[12883, 751, 2499, 26, 733, 780, 5590]
[746, 53, 5590, 261, 5621, 78, 5043]
[8262, 381, 4746, 246, 8103, 387, 6547]
[10448, 508, 12529, 1200, 7365, 233, 5590]
[9641, 511, 11424, 1267, 3385, 1103, 11060]
[13092, 1013, 14162, 834, 14029, 71, 14382]
[10373, 1321, 5854, 1138, 13088, 254, 11922]
[12323, 97, 2286, 1023, 4531, 516, 7366]
[2521, 382, 14295, 1340, 10096, 751, 3073]
[10637, 381, 6547, 246, 11113, 887, 4746]
[8854, 1168, 297, 856, 10683, 65, 9341]
[10193, 624, 1526, 973, 12366, 684, 470]
[1813, 875, 10372, 624, 3876, 591, 4822]
[6236, 1008, 9645, 204, 14166, 204, 4591]
[8838, 721, 8269, 86, 389, 516, 13021]
[13302, 805, 4035, 1142, 6422, 853, 12514]
[6550, 1, 3325, 35, 3983, 600, 2313]
[7329, 319, 14201, 1142, 14777, 1111, 7347]
[398, 973, 2249, 973, 9300, 156, 7529]
[14220, 721, 8269, 86, 6620, 1203, 3325]
[13571, 316, 763, 845, 6354, 635, 10996]
[13253, 421, 2261, 1147, 336, 1226, 13926]
[8217, 472, 14569, 3, 13634, 516, 8783]
[4647, 926, 10254, 296, 13346, 1207, 13937]
[12575, 1142, 13408, 624, 4007, 74, 14827]
[10667, 923, 12128, 461, 5922, 477, 9732]
[12256, 56, 3325, 35, 11238, 52, 5239]
[5212, 565, 4, 508, 6847, 1226, 720]
[12467, 1226, 6483, 1096, 10980, 52, 2312]
[4119, 614, 2386, 368, 2567, 384, 2849]
[11057, 192, 6547, 246, 4283, 381, 4746]
[12202, 1053, 3625, 579, 2832, 673, 208]
[12715, 120, 4627, 1331, 10298, 120, 4627]
[7768, 93, 13413, 1053, 10902, 1147, 14119]
[4979, 402, 6161, 622, 4499, 622, 4522]
[2978, 810, 10504, 938, 7459, 1238, 5902]
[1455, 425, 4300, 583, 11829, 332, 3031]
[5098, 1123, 6856, 85, 12011, 229, 7107]
[9596, 1122, 14032, 1340, 2427, 136, 11194]
[6330, 1122, 13140, 1122, 6330, 516, 6540]
[5122, 1142, 5712, 624, 125, 589, 12691]
[6073, 119, 6856, 5, 1506, 826, 6256]
[2966, 719, 11243, 1278, 6877, 1142, 8231]
[2161, 887, 6547, 665, 14473, 381, 7555]
[3989, 1238, 4645, 938, 3989, 1238, 4645]
[12210, 1032, 4558, 1182, 2998, 1032, 11413]
[3298, 394, 11670, 475, 6040, 721, 9781]
[1445, 298, 1674, 652, 3550, 196, 12307]
[7719, 890, 3534, 792, 8631, 814, 14712]
[9160, 416, 5185, 511, 9160, 1096, 763]
[10747, 269, 468, 597, 11495, 1088, 11005]
[8466, 1147, 3305, 1122, 2501, 1122, 3305]
[14258, 395, 11723, 1039, 14258, 479, 3325]
[603, 354, 1465, 721, 8269, 86, 12916]
[658, 1275, 12649, 935, 733, 814, 11237]
[2738, 990, 991, 840, 8502, 908, 4669]
[6834, 1138, 14764, 277, 3192, 277, 5612]
[3306, 751, 10197, 53, 5590, 85, 1788]
[8910, 233, 1731, 5, 2024, 826, 12397]
[13819, 381, 7555, 665, 8657, 381, 6547]
[5393, 180, 4100, 421, 10996, 85, 7164]
[1096, 887, 4746, 246, 5966, 381, 6547]
[3580, 565, 14589, 508, 1453, 790, 7008]
[4039, 887, 6547, 665, 8296, 192, 2119]
[7063, 1296, 9492, 1142, 4493, 1111, 12526]
[1998, 1296, 12950, 396, 654, 495, 3198]
[3817, 721, 8269, 86, 4930, 700, 5858]
[7224, 421, 14551, 579, 11523, 769, 12748]
[12108, 721, 8269, 86, 3798, 204, 6717]
[8757, 143, 14917, 1142, 9555, 624, 14917]
[11688, 1088, 6564, 745, 7283, 1088, 947]
[10051, 624, 952, 204, 12911, 1142, 9305]
[1067, 271, 6236, 1340, 4775, 935, 733]
[3296, 716, 434, 922, 9693, 1227, 13653]
[10602, 351, 13579, 679, 4879, 992, 7623]
[4262, 1321, 9298, 986, 1070, 384, 11258]
[13707, 98, 5726, 53, 5590, 1164, 5526]
[5610, 1138, 13088, 277, 1773, 791, 6205]
[5569, 635, 13103, 1164, 6794, 1123, 13103]
[12674, 571, 2035, 1260, 12460, 1142, 5779]
[14117, 619, 5194, 329, 10542, 721, 8269]
[12002, 428, 1649, 45, 12002, 890, 12518]
[8638, 624, 976, 180, 7106, 976, 12223]
[5775, 589, 14148, 495, 10363, 520, 2029]
[13776, 242, 7250, 814, 308, 242, 11357]
[14568, 853, 1652, 298, 1674, 12, 690]
[3768, 1273, 14551, 1164, 4860, 1, 3325]
[721, 973, 11384, 690, 8510, 98, 9918]
[1023, 1226, 8083, 1088, 12182, 745, 12400]
[1170, 53, 5590, 261, 1097, 488, 12223]
[2912, 935, 11302, 1180, 4872, 1164, 7608]
[14324, 721, 8269, 86, 12352, 1213, 8393]
[8065, 875, 3994, 624, 7569, 971, 8162]
[346, 341, 7867, 582, 10495, 345, 986]
[6565, 384, 10865, 624, 14617, 241, 3946]
[987, 892, 9624, 429, 8609, 565, 9035]
[6354, 635, 14625, 1079, 13591, 675, 422]
[14140, 368, 2921, 384, 5115, 520, 6758]
[11768, 45, 12415, 428, 12179, 853, 11032]
[6850, 1, 3325, 35, 11238, 1327, 733]
[5297, 1164, 9917, 242, 6762, 475, 7048]
[11465, 333, 803, 1274, 6856, 648, 392]
[5356, 53, 5590, 1164, 13746, 699, 7327]
[10318, 136, 12557, 1111, 1048, 721, 9781]
[5398, 805, 14342, 1008, 9064, 516, 13113]
[14790, 316, 12826, 421, 8464, 493, 542]
[9366, 738, 10985, 136, 12349, 1111, 6927]
[11762, 204, 6630, 330, 6458, 1124, 2171]
[9778, 53, 5590, 261, 7054, 910, 5480]
[4541, 634, 6935, 1275, 4772, 856, 12329]
[3033, 420, 8974, 629, 63, 684, 470]
[5572, 751, 6037, 180, 4358, 1168, 14226]
[13619, 65, 11166, 748, 5590, 261, 10742]
[11259, 926, 12047, 1058, 921, 104, 12047]
[9858, 508, 7788, 293, 2635, 811, 3625]
[6201, 745, 10349, 1096, 9163, 1218, 880]
[11823, 721, 8269, 86, 10699, 925, 4100]
[4587, 280, 11455, 368, 7559, 968, 6483]
[9394, 425, 4300, 583, 1402, 725, 1384]
[3849, 588, 7421, 133, 4747, 340, 9435]
[6531, 387, 2119, 83, 302, 180, 2125]
[6226, 192, 2119, 246, 8182, 381, 4746]
[7408, 1138, 13088, 277, 12582, 791, 11022]
[2281, 1004, 6484, 1004, 14026, 93, 14703]
[8528, 282, 3325, 721, 9781, 86, 12541]
[1356, 356, 12216, 908, 7820, 104, 7535]
[6156, 192, 7555, 665, 2775, 381, 4746]
[14309, 887, 8387, 665, 12736, 721, 8269]
[1948, 702, 5248, 650, 2391, 160, 10861]
[6538, 421, 5590, 52, 1524, 327, 13410]
[6668, 209, 3406, 1053, 11842, 425, 5912]
[5801, 753, 3802, 899, 9983, 1139, 6180]
[302, 684, 470, 42, 11331, 1226, 14241]
[1433, 421, 1483, 1164, 11240, 248, 3414]
[5144, 421, 6440, 306, 3325, 35, 5590]
[7564, 229, 2984, 316, 12153, 845, 7668]
[1168, 973, 3764, 53, 5590, 354, 1709]
[2526, 53, 10980, 1164, 7163, 421, 6582]
[262, 699, 5750, 333, 324, 909, 8489]
[5049, 1226, 14687, 751, 12585, 1142, 14154]
[3638, 387, 7555, 665, 6380, 195, 5858]
[9547, 1207, 4137, 395, 2903, 296, 6727]
[9109, 805, 12309, 1122, 12953, 565, 6083]
[2612, 190, 8647, 470, 4353, 516, 11553]
[1308, 53, 5590, 5, 4207, 826, 6106]
[8694, 242, 11478, 814, 5410, 1058, 3827]
[5506, 751, 3062, 440, 6834, 684, 470]
[3386, 597, 5291, 477, 8807, 319, 11674]
[10108, 565, 7585, 508, 12243, 74, 13892]
[1606, 1088, 5305, 745, 5174, 1096, 5590]
[711, 571, 353, 751, 3118, 1122, 5452]
[13101, 368, 5586, 384, 13227, 520, 14052]
[3038, 1144, 6374, 76, 12044, 875, 9026]
[14154, 624, 2810, 946, 3325, 35, 6005]
[13581, 1096, 424, 1164, 12320, 721, 8269]
[7210, 588, 4358, 1147, 1008, 1145, 9531]
[8007, 1122, 711, 973, 11732, 705, 12795]
[12182, 745, 12400, 245, 3325, 35, 9539]
[4377, 721, 8269, 86, 6446, 54, 7839]
[10745, 1111, 2697, 495, 10745, 520, 172]
[13763, 553, 733, 801, 8784, 876, 11288]
[3936, 1129, 3132, 54, 14306, 421, 6856]
[419, 516, 10479, 93, 6365, 721, 8269]
[4781, 1296, 5808, 104, 7435, 1058, 5658]
[9542, 892, 2302, 429, 7334, 244, 1376]
[5013, 1270, 888, 119, 13829, 548, 2668]
[14204, 425, 2407, 583, 2104, 425, 2407]
[10786, 573, 9622, 751, 4123, 104, 714]
[9004, 310, 11095, 973, 14804, 588, 299]
[3674, 360, 3325, 35, 6560, 352, 5906]
[13571, 316, 5269, 52, 2350, 316, 10759]
[12854, 1142, 7744, 624, 10804, 74, 9769]
[14855, 1004, 9803, 1004, 14262, 93, 1889]
[3196, 565, 4, 508, 4881, 1142, 8337]
[10894, 516, 6769, 93, 1914, 565, 4]
[13678, 622, 2995, 322, 3903, 434, 7839]
[6599, 488, 12223, 1158, 5590, 52, 845]
[3615, 684, 470, 933, 10117, 421, 10876]
[4962, 648, 5716, 844, 1895, 65, 3465]
[5725, 738, 3992, 269, 4219, 200, 9586]
[4542, 624, 10636, 1053, 6351, 425, 4300]
[1790, 1, 3325, 35, 13265, 1128, 12216]
[11281, 421, 4681, 1164, 5081, 1147, 3120]
[9297, 429, 10911, 462, 5471, 1201, 10911]
[12654, 1014, 8807, 160, 2396, 62, 12019]
[393, 458, 9987, 104, 2787, 1058, 12689]
